deflection,time
13.2,1606225788.168285
13.2,1606225794.038285
13.2,1606225800.097285
13.2,1606225806.191285
13.2,1606225812.026285
13.2,1606225818.179285
13.2,1606225824.049285
13.2,1606225830.035285
13.2,1606225836.090285
13.2,1606225842.147285
13.2,1606225847.978285
13.2,1606225854.034285
13.2,1606225860.181285
13.2,1606225866.055285
13.2,1606225872.116285
13.2,1606225872.116285
13.2,1606225872.116285
13.2,1606225878.172285
13.2,1606225884.008285
13.2,1606225890.066285
13.3,1606225896.128285
13.2,1606225898.811285
13.2,1606225904.199285
13.2,1606225910.031285
13.2,1606225916.092285
13.2,1606225922.146285
13.2,1606225927.983285
13.2,1606225934.484285
13.2,1606225934.484285
13.2,1606225940.068285
13.2,1606225946.126285
13.2,1606225952.182285
13.2,1606225958.011285
13.2,1606225964.070285
13.2,1606225970.113285
13.2,1606225976.003285
13.2,1606225982.058285
13.2,1606225988.118285
13.2,1606225994.175285
13.2,1606226000.004285
13.2,1606226006.053285
13.2,1606226012.156285
13.2,1606226017.999285
13.2,1606226024.054285
13.2,1606226030.117285
13.2,1606226036.177285
13.2,1606226042.021285
13.2,1606226048.080285
13.2,1606226048.080285
13.2,1606226048.080285
13.2,1606226054.145285
13.2,1606226054.145285
13.2,1606226059.974285
13.2,1606226066.072285
13.2,1606226072.125285
13.2,1606226078.102285
13.2,1606226083.994285
13.2,1606226090.042285
13.2,1606226096.416285
13.2,1606226101.998285
13.2,1606226108.053285
13.2,1606226113.992285
13.2,1606226120.043285
13.2,1606226126.103285
13.2,1606226132.156285
13.2,1606226137.989285
13.2,1606226144.044285
13.2,1606226150.097285
13.2,1606226156.192285
13.2,1606226162.023285
13.2,1606226168.073285
13.2,1606226174.124285
13.2,1606226180.185285
13.2,1606226186.018285
13.2,1606226192.068285
13.2,1606226197.962285
13.2,1606226204.167285
13.2,1606226210.013285
13.2,1606226216.001285
13.2,1606226222.054285
13.2,1606226228.067285
13.2,1606226234.311285
13.2,1606226240.082285
13.2,1606226245.958285
13.1,1606226252.076285
13.2,1606226258.134285
13.2,1606226263.961285
13.3,1606226270.012285
13.2,1606226275.991285
13.2,1606226282.048285
13.2,1606226288.102285
13.2,1606226294.163285
13.2,1606226300.095285
13.2,1606226305.987285
13.2,1606226312.052285
13.2,1606226318.109285
13.2,1606226323.981285
13.2,1606226330.097285
13.2,1606226335.979285
13.2,1606226342.368285
13.2,1606226348.197285
13.2,1606226354.009285
13.2,1606226360.160285
13.2,1606226366.089285
13.2,1606226372.145285
13.2,1606226378.130285
13.2,1606226384.097285
13.2,1606226390.193285
13.2,1606226396.032285
13.2,1606226402.094285
13.2,1606226408.195285
13.2,1606226408.195285
13.2,1606226414.026285
13.2,1606226420.087285
13.2,1606226426.069285
13.2,1606226432.123285
13.2,1606226438.069285
13.2,1606226444.136285
13.2,1606226450.202285
13.2,1606226456.074285
13.2,1606226462.131285
13.2,1606226468.191285
13.2,1606226474.039285
13.2,1606226480.098285
13.2,1606226486.166285
13.2,1606226492.005285
13.2,1606226498.065285
13.2,1606226504.123285
13.2,1606226510.180285
13.2,1606226516.011285
13.2,1606226522.063285
13.2,1606226528.126285
13.2,1606226534.183285
13.2,1606226540.014285
13.2,1606226546.066285
13.2,1606226552.125285
13.2,1606226558.181285
13.2,1606226564.017285
13.2,1606226570.075285
13.2,1606226576.120285
13.2,1606226582.183285
13.2,1606226588.020285
13.2,1606226594.116285
13.2,1606226600.099285
13.2,1606226606.158285
13.2,1606226611.993285
13.2,1606226618.038285
13.2,1606226624.090285
13.2,1606226630.145285
13.2,1606226636.200285
13.2,1606226642.004285
13.2,1606226647.983285
13.2,1606226654.040285
13.2,1606226660.092285
13.2,1606226666.142285
13.2,1606226671.971285
13.2,1606226678.179285
13.2,1606226683.958285
13.2,1606226690.121285
13.2,1606226696.181285
13.2,1606226702.016285
13.2,1606226708.035285
13.2,1606226714.089285
13.2,1606226720.141285
13.2,1606226725.971285
13.2,1606226732.026285
13.2,1606226738.078285
13.3,1606226743.768285
13.3,1606226743.768285
13.3,1606226743.768285
13.3,1606226743.768285
13.2,1606226749.038285
13.2,1606226755.098285
13.2,1606226761.155285
13.2,1606226766.994285
13.2,1606226773.047285
13.2,1606226779.111285
13.2,1606226785.167285
13.2,1606226791.104285
13.2,1606226797.163285
13.2,1606226802.991285
13.2,1606226809.089285
13.2,1606226815.171285
13.2,1606226821.013285
13.2,1606226827.063285
13.2,1606226833.115285
13.2,1606226839.169285
13.2,1606226844.981285
13.2,1606226851.043285
13.2,1606226857.098285
13.2,1606226863.154285
13.2,1606226868.990285
13.2,1606226875.053285
13.2,1606226881.106285
13.2,1606226887.164285
13.2,1606226893.007285
13.2,1606226899.057285
13.2,1606226905.031285
13.2,1606226911.092285
13.2,1606226917.140285
13.2,1606226922.977285
13.2,1606226929.037285
13.2,1606226935.119285
13.2,1606226941.173285
13.2,1606226947.008285
13.2,1606226953.166285
13.2,1606226959.003285
13.2,1606226965.060285
13.2,1606226971.126285
13.2,1606226977.006285
13.2,1606226983.053285
13.2,1606226989.099285
13.2,1606226994.985285
13.2,1606227001.046285
13.2,1606227007.095285
13.2,1606227013.145285
13.2,1606227019.196285
13.2,1606227025.006285
13.2,1606227031.064285
13.2,1606227037.130285
13.2,1606227043.035285
13.2,1606227049.149285
13.2,1606227054.989285
13.2,1606227061.049285
13.2,1606227067.104285
13.2,1606227073.094285
13.2,1606227079.140285
13.2,1606227084.997285
13.2,1606227091.058285
13.2,1606227097.105285
13.2,1606227102.995285
13.2,1606227109.053285
13.2,1606227115.119285
13.2,1606227121.168285
13.2,1606227127.069285
13.2,1606227133.504285
13.2,1606227139.221285
13.2,1606227145.034285
13.2,1606227151.089285
13.2,1606227157.146285
13.2,1606227162.979285
13.2,1606227169.033285
13.2,1606227175.089285
13.2,1606227181.144285
13.2,1606227186.973285
13.2,1606227193.024285
13.3,1606227199.077285
13.2,1606227205.061285
13.2,1606227211.118285
13.2,1606227217.169285
13.2,1606227223.053285
13.2,1606227229.114285
13.2,1606227235.175285
13.2,1606227241.046285
13.2,1606227247.105285
13.2,1606227253.157285
13.2,1606227258.991285
13.2,1606227265.148285
13.2,1606227271.009285
13.2,1606227277.107285
13.3,1606227279.129285
13.2,1606227282.033285
13.2,1606227288.171285
13.2,1606227294.011285
13.3,1606227297.166285
13.2,1606227301.009285
13.2,1606227307.064285
13.2,1606227313.125285
13.2,1606227319.185285
13.2,1606227325.049285
13.2,1606227330.984285
13.2,1606227337.044285
13.2,1606227343.097285
13.2,1606227349.154285
13.2,1606227355.090285
13.2,1606227361.138285
13.2,1606227366.972285
13.2,1606227373.079285
13.2,1606227379.129285
13.2,1606227385.195285
13.2,1606227391.089285
13.2,1606227397.151285
13.2,1606227402.984285
13.2,1606227402.984285
13.2,1606227402.984285
13.2,1606227409.041285
13.2,1606227415.107285
13.2,1606227421.224285
13.2,1606227427.051285
13.2,1606227433.104285
13.2,1606227439.152285
13.2,1606227445.145285
13.2,1606227450.979285
13.2,1606227457.034285
13.2,1606227463.091285
13.2,1606227468.981285
13.2,1606227475.052285
13.2,1606227475.052285
13.2,1606227475.052285
13.2,1606227481.115285
13.2,1606227487.168285
13.2,1606227493.005285
13.2,1606227499.123285
13.2,1606227505.014285
13.2,1606227511.067285
13.2,1606227517.128285
13.2,1606227522.966285
13.2,1606227529.015285
13.2,1606227535.070285
13.2,1606227541.123285
13.2,1606227547.164285
13.2,1606227553.097285
13.2,1606227559.158285
13.2,1606227559.158285
13.2,1606227559.158285
13.2,1606227564.998285
13.2,1606227571.052285
13.2,1606227577.110285
13.2,1606227583.165285
13.2,1606227589.224285
13.2,1606227595.029285
13.2,1606227595.029285
13.2,1606227595.029285
13.2,1606227595.029285
13.2,1606227601.080285
13.2,1606227607.135285
13.2,1606227612.970285
13.2,1606227619.021285
13.2,1606227625.144285
13.2,1606227630.977285
13.2,1606227637.142285
13.2,1606227643.082285
13.2,1606227649.017285
13.2,1606227655.425285
13.2,1606227661.035285
13.2,1606227667.093285
13.2,1606227673.147285
13.2,1606227679.028285
13.2,1606227679.028285
13.2,1606227685.170285
13.2,1606227690.981285
13.2,1606227697.039285
13.2,1606227697.039285
13.2,1606227703.070285
13.2,1606227709.129285
13.2,1606227715.190285
13.2,1606227721.023285
13.2,1606227721.023285
13.2,1606227721.023285
13.2,1606227727.075285
13.2,1606227733.011285
13.2,1606227739.070285
13.2,1606227745.175285
13.2,1606227751.002285
13.2,1606227757.058285
13.2,1606227763.109285
13.2,1606227769.162285
13.2,1606227775.000285
13.2,1606227781.100285
13.2,1606227787.081285
13.3,1606227793.128285
13.2,1606227799.067285
13.2,1606227804.998285
13.2,1606227811.057285
13.2,1606227817.113285
13.2,1606227823.160285
13.2,1606227829.218285
13.2,1606227835.024285
13.2,1606227841.082285
13.2,1606227847.017285
13.2,1606227853.077285
13.2,1606227859.065285
13.2,1606227865.043285
13.2,1606227870.968285
13.2,1606227877.131285
13.2,1606227882.974285
13.2,1606227889.027285
13.2,1606227895.086285
13.2,1606227901.134285
13.2,1606227907.044285
13.2,1606227913.091285
13.2,1606227919.139285
13.2,1606227924.979285
13.2,1606227931.032285
13.2,1606227937.087285
13.2,1606227943.144285
13.2,1606227949.203285
13.2,1606227955.053285
13.2,1606227961.026285
13.2,1606227967.078285
13.2,1606227973.135285
13.2,1606227978.978285
13.3,1606227984.157285
13.2,1606227989.986285
13.3,1606227996.042285
13.2,1606228002.097285
13.2,1606228008.149285
13.2,1606228013.994285
13.2,1606228020.325285
13.2,1606228026.157285
13.2,1606228032.216285
13.2,1606228038.016285
13.2,1606228043.997285
13.2,1606228050.052285
13.3,1606228056.167285
13.1,1606228059.323285
13.3,1606228060.676285
13.2,1606228062.699285
13.2,1606228068.064285
13.2,1606228074.112285
13.2,1606228080.167285
13.2,1606228086.000285
13.2,1606228092.055285
13.2,1606228098.111285
13.2,1606228103.983285
13.2,1606228109.973285
13.2,1606228116.030285
13.2,1606228122.123285
13.2,1606228128.078285
13.2,1606228134.130285
13.2,1606228140.186285
13.2,1606228146.023285
13.1,1606228146.909285
13.3,1606228150.105285
13.1,1606228153.679285
13.2,1606228159.176285
13.2,1606228165.094285
13.2,1606228171.029285
13.2,1606228177.076285
13.2,1606228182.961285
13.2,1606228189.022285
13.2,1606228195.077285
13.2,1606228201.008285
13.2,1606228206.988285
13.2,1606228213.045285
13.2,1606228219.104285
13.2,1606228225.159285
13.2,1606228231.065285
13.2,1606228231.065285
13.2,1606228231.065285
13.2,1606228231.065285
13.2,1606228237.177285
13.2,1606228243.020285
13.2,1606228249.082285
13.2,1606228255.138285
13.2,1606228260.973285
13.2,1606228267.022285
13.2,1606228273.079285
13.2,1606228279.009285
13.2,1606228285.064285
13.2,1606228291.112285
13.2,1606228297.054285
13.2,1606228303.080285
13.2,1606228309.145285
13.2,1606228315.127285
13.2,1606228321.032285
13.2,1606228327.089285
13.2,1606228333.150285
13.2,1606228339.499285
13.2,1606228345.102285
13.2,1606228351.251285
13.3,1606228357.053285
13.2,1606228363.109285
13.2,1606228368.994285
13.2,1606228368.994285
13.2,1606228368.994285
13.2,1606228368.994285
13.2,1606228375.060285
13.2,1606228381.111285
13.2,1606228387.160285
13.2,1606228393.002285
13.2,1606228393.002285
13.2,1606228393.002285
13.2,1606228393.002285
13.2,1606228399.059285
13.2,1606228405.118285
13.2,1606228410.998285
13.2,1606228417.054285
13.2,1606228423.112285
13.1,1606228429.169285
13.2,1606228435.002285
13.2,1606228441.055285
13.2,1606228447.115285
13.2,1606228453.164285
13.2,1606228459.091285
13.2,1606228464.976285
13.2,1606228471.025285
13.2,1606228477.072285
13.2,1606228483.128285
13.2,1606228489.182285
13.2,1606228495.026285
13.2,1606228501.081285
13.2,1606228507.151285
13.2,1606228513.045285
13.2,1606228519.107285
13.3,1606228525.164285
13.2,1606228527.847285
13.2,1606228533.092285
13.2,1606228539.146285
13.2,1606228545.082285
13.3,1606228546.216285
13.2,1606228552.052285
13.2,1606228558.038285
13.2,1606228564.097285
13.2,1606228570.167285
13.2,1606228576.067285
13.2,1606228582.121285
13.2,1606228588.182285
13.2,1606228594.014285
13.2,1606228600.161285
13.2,1606228606.039285
13.2,1606228612.096285
13.2,1606228618.083285
13.2,1606228624.136285
13.2,1606228630.027285
13.2,1606228636.189285
13.2,1606228642.023285
13.2,1606228648.076285
13.2,1606228654.136285
13.2,1606228660.016285
13.2,1606228666.173285
13.2,1606228672.010285
13.2,1606228678.129285
13.2,1606228684.025285
13.2,1606228690.084285
13.2,1606228696.139285
13.2,1606228702.198285
13.2,1606228708.007285
13.2,1606228714.103285
13.2,1606228720.156285
13.2,1606228725.988285
13.2,1606228732.045285
13.2,1606228738.146285
13.2,1606228743.973285
13.2,1606228750.074285
13.3,1606228756.028285
13.3,1606228756.028285
13.3,1606228756.028285
13.3,1606228756.028285
13.2,1606228762.008285
13.2,1606228767.989285
13.2,1606228774.050285
13.2,1606228779.988285
13.2,1606228786.045285
13.2,1606228792.160285
13.1,1606228798.308285
13.3,1606228800.544285
13.2,1606228845.974285
13.2,1606228852.043285
13.2,1606228858.096285
13.2,1606228864.160285
13.2,1606228870.035285
13.2,1606228876.088285
13.2,1606228876.088285
13.2,1606228876.088285
13.2,1606228882.143285
13.2,1606228887.977285
13.2,1606228894.047285
13.2,1606228900.148285
13.2,1606228906.086285
13.2,1606228912.130285
13.2,1606228918.022285
13.2,1606228924.072285
13.2,1606228930.129285
13.2,1606228936.177285
13.2,1606228942.014285
13.2,1606228948.062285
13.2,1606228954.113285
13.2,1606228960.162285
13.2,1606228965.997285
13.2,1606228972.054285
13.2,1606228978.110285
13.2,1606228978.110285
13.2,1606228984.015285
13.2,1606228990.073285
13.2,1606228990.073285
13.2,1606228990.073285
13.2,1606228990.073285
13.2,1606228995.994285
13.2,1606229002.045285
13.2,1606229008.100285
13.2,1606229013.987285
13.2,1606229020.044285
13.2,1606229026.101285
13.2,1606229032.145285
13.2,1606229038.034285
13.2,1606229399.190285
13.2,1606229405.074285
13.2,1606229411.127285
13.2,1606229416.964285
13.2,1606229423.074285
13.2,1606229428.973285
13.2,1606229435.039285
13.2,1606229435.039285
13.2,1606229435.039285
13.2,1606229435.039285
13.2,1606229441.110285
13.2,1606229447.161285
13.3,1606229452.989285
13.2,1606229459.032285
13.2,1606229464.970285
13.2,1606229471.017285
13.2,1606229477.072285
13.2,1606229483.130285
13.2,1606229489.186285
13.2,1606229495.022285
13.2,1606229501.012285
13.2,1606229507.305285
13.2,1606229513.195285
13.2,1606229518.998285
13.2,1606229525.048285
13.2,1606229531.094285
13.2,1606229537.148285
13.2,1606229542.961285
13.2,1606229549.231285
13.2,1606229555.275285
13.2,1606229561.329285
13.2,1606229567.003285
13.2,1606229573.337285
13.2,1606229579.169285
13.2,1606229585.004285
13.2,1606229591.066285
13.2,1606229597.124285
13.2,1606229603.190285
13.2,1606229609.032285
13.2,1606229615.016285
13.2,1606229621.124285
13.2,1606229626.962285
13.2,1606229633.023285
13.3,1606229639.078285
13.1,1606229644.442285
13.2,1606229650.054285
13.2,1606229656.106285
13.2,1606229662.160285
13.2,1606229667.997285
13.2,1606229674.072285
13.2,1606229680.123285
13.2,1606229680.123285
13.2,1606229686.058285
13.2,1606229692.110285
13.2,1606229698.165285
13.2,1606229704.018285
13.2,1606229710.119285
13.2,1606229716.174285
13.2,1606229722.013285
13.2,1606229728.069285
13.2,1606229734.129285
13.2,1606229740.172285
13.3,1606229746.050285
13.2,1606229752.111285
13.2,1606229758.162285
13.2,1606229764.042285
13.2,1606229770.101285
13.2,1606229776.161285
13.2,1606229781.973285
13.2,1606229788.034285
13.2,1606229794.085285
13.2,1606229800.143285
13.2,1606229806.014285
13.2,1606229812.066285
13.2,1606229818.088285
13.2,1606229824.134285
13.2,1606229829.977285
13.2,1606229836.038285
13.2,1606229842.130285
13.3,1606229847.968285
13.2,1606229853.966285
13.2,1606229860.018285
13.2,1606229866.135285
13.2,1606229871.969285
13.2,1606229878.092285
13.2,1606229883.984285
13.2,1606229890.090285
13.3,1606229896.139285
13.2,1606229901.969285
13.2,1606229908.166285
13.2,1606229913.977285
13.2,1606229920.027285
13.2,1606229926.091285
13.2,1606229932.154285
13.2,1606229937.990285
13.2,1606229944.104285
13.2,1606229950.165285
13.2,1606229956.004285
13.2,1606229962.069285
13.2,1606229968.126285
13.2,1606229974.182285
13.2,1606229979.991285
13.2,1606229986.045285
13.2,1606229992.106285
13.2,1606229998.163285
13.2,1606230003.988285
13.2,1606230010.139285
13.2,1606230015.969285
13.2,1606230022.179285
13.2,1606230028.301285
13.2,1606230034.235285
13.2,1606230040.280285
13.2,1606230046.117285
13.2,1606230052.169285
13.2,1606230058.035285
13.2,1606230064.146285
13.2,1606230070.038285
13.2,1606230075.973285
13.2,1606230082.028285
13.2,1606230088.157285
13.2,1606230094.042285
13.2,1606230100.198285
13.2,1606230106.090285
