sensors,temperature,humidity,count,time
"-273,-273,-273,-273,26.8,22.8,24.4,21.4",21,32,0,1606155595.10535
"-273,-273,-273,-273,26.8,22.8,24.4,21.4",21,32,0,1606155613.665335
"-273,-273,-273,-273,26.8,22.8,24.4,21.4",0,32,0,1606155632.225443
"-273,-273,-273,-273,26.8,22.8,24.4,21.4",0,32,0,1606155650.835313
"-273,-273,-273,-273,26.9,22.8,24.4,21.4",21,32,0,1606155669.425424
"-273,-273,-273,-273,26.9,22.8,24.4,21.4",0,32,0,1606155687.985373
"-273,-273,-273,-273,26.9,22.8,24.5,21.4",21,32,0,1606155706.625336
"-273,-273,-273,-273,26.9,22.8,24.5,21.4",21,32,0,1606155725.265356
"-273,-273,-273,-273,26.9,22.8,24.5,21.4",21,32,0,1606155743.985789
"-273,-273,-273,-273,27,22.8,24.5,21.4",21,32,0,1606155762.545566
"-273,-273,-273,-273,33,23.9,29.3,22.3",0,33,0,1606162103.105352
"-273,-273,-273,-273,33,23.9,29.3,22.3",20,33,0,1606162140.225348
"-273,-273,-273,-273,32.9,23.9,29.3,22.3",0,33,0,1606162158.785344
"-273,-273,-273,-273,33,23.9,29.3,22.4",20,33,0,1606162177.345352
"-273,-273,-273,-273,32.9,23.9,29.3,22.3",20,33,0,1606162195.905323
"-273,-273,-273,-273,32.9,23.9,29.3,22.4",20,33,0,1606162214.465342
"-273,-273,-273,-273,32.9,23.9,29.3,22.4",20,33,0,1606162233.025333
"-273,-273,-273,-273,32.9,23.9,29.3,22.4",20,33,0,1606162251.585232
"-273,-273,-273,-273,32.9,23.9,29.3,22.4",20,33,0,1606162270.145331
"-273,-273,-273,-273,32.9,23.9,29.3,22.4",20,33,0,1606162288.705335
"-273,-273,-273,-273,32.9,23.9,29.3,22.4",0,33,0,1606162307.265341
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",20,33,0,1606162325.825343
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",20,33,0,1606162344.385341
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",20,33,0,1606162362.945491
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",20,33,0,1606162381.505346
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",20,33,0,1606162400.065348
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",20,33,0,1606162418.62535
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",20,33,0,1606162437.185405
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",20,33,0,1606162455.745421
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",20,33,0,1606162474.305354
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",0,33,0,1606162492.865434
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",20,33,0,1606162511.425355
"-273,-273,-273,-273,32.9,24,29.2,22.4",20,33,0,1606162529.985346
"-273,-273,-273,-273,32.9,23.9,29.2,22.4",0,33,0,1606162548.545344
"-273,-273,-273,-273,32.8,24,29.2,22.4",20,33,0,1606162567.105436
"-273,-273,-273,-273,32.8,24,29.2,22.4",20,33,0,1606162585.665426
"-273,-273,-273,-273,32.8,24,29.2,22.4",20,33,0,1606162604.225346
"-273,-273,-273,-273,32.8,24,29.2,22.4",20,33,0,1606162622.785351
"-273,-273,-273,-273,32.8,24,29.2,22.4",20,33,0,1606162641.345498
"-273,-273,-273,-273,32.8,24,29.2,22.4",0,33,0,1606162659.905418
"-273,-273,-273,-273,32.8,24,29.2,22.4",20,33,0,1606162678.465346
"-273,-273,-273,-273,32.8,24,29.2,22.5",20,33,0,1606162697.025367
"-273,-273,-273,-273,32.8,24,29.2,22.5",20,33,0,1606162715.585488
"-273,-273,-273,-273,32.8,24,29.2,22.5",20,33,0,1606162734.145353
"-273,-273,-273,-273,32.8,24,29.2,22.5",0,33,0,1606162752.705424
"-273,-273,-273,-273,32.8,24,29.2,22.5",0,33,0,1606162771.265574
"-273,-273,-273,-273,32.8,24,29.2,22.5",0,33,0,1606162789.865796
"-273,-273,-273,-273,32.8,24,29.2,22.5",20,33,0,1606162808.385729
"-273,-273,-273,-273,32.8,24,29.1,22.5",20,33,0,1606162826.945352
"-273,-273,-273,-273,32.7,24.1,29.1,22.5",20,33,0,1606162845.505365
"-273,-273,-273,-273,32.7,24,29.1,22.5",20,33,0,1606162864.065727
"-273,-273,-273,-273,32.7,24.1,29.1,22.5",20,33,0,1606162882.625476
"-273,-273,-273,-273,32.7,24.1,29.1,22.5",20,33,0,1606162901.185424
"-273,-273,-273,-273,32.7,24.1,29.1,22.5",20,33,0,1606162919.745379
"-273,-273,-273,-273,32.6,24.1,29.1,22.5",20,33,0,1606162938.38544
"-273,-273,-273,-273,32.7,24.1,29.1,22.5",20,33,0,1606162956.945336
"-273,-273,-273,-273,32.7,24.1,29.2,22.5",0,33,0,1606162975.505381
"-273,-273,-273,-273,32.7,24.1,29.2,22.6",20,33,0,1606162994.065361
"-273,-273,-273,-273,32.7,24.1,29.2,22.6",20,33,0,1606163012.625341
"-273,-273,-273,-273,32.7,24.1,29.2,22.6",20,33,0,1606163031.185491
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",0,33,0,1606163049.745664
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",20,33,0,1606163068.305349
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",20,33,0,1606163086.865358
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",20,33,0,1606163105.425409
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",20,33,0,1606163124.145358
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",20,33,0,1606163142.706066
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",0,33,0,1606163161.265422
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",20,33,0,1606163179.825401
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",20,33,0,1606163198.385347
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",0,33,0,1606163217.025349
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",20,33,0,1606163235.585343
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",20,33,0,1606163254.145823
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",20,33,0,1606163272.705867
"-273,-273,-273,-273,32.6,24.1,29.2,22.6",0,33,0,1606163291.265655
"-273,-273,-273,-273,32.6,24.1,29.3,22.6",20,33,0,1606163309.825371
"-273,-273,-273,-273,32.5,24.1,29.3,22.6",20,33,0,1606163328.385407
"-273,-273,-273,-273,32.5,24.1,29.4,22.6",20,33,0,1606163346.945575
"-273,-273,-273,-273,32.5,24.1,29.4,22.6",20,33,0,1606163365.505421
"-273,-273,-273,-273,32.5,24.1,29.4,22.6",0,33,0,1606163384.065458
"-273,-273,-273,-273,32.5,24.1,29.4,22.6",0,33,0,1606163402.625726
"-273,-273,-273,-273,32.4,24.1,29.4,22.6",20,33,0,1606163421.185377
"-273,-273,-273,-273,32.4,24.1,29.4,22.6",0,33,0,1606163439.785595
"-273,-273,-273,-273,32.4,24.1,29.3,22.6",20,33,0,1606163458.305427
"-273,-273,-273,-273,32.4,24.1,29.3,22.6",20,33,0,1606163476.865572
"-273,-273,-273,-273,32.4,24.1,29.3,22.6",20,33,0,1606163495.505354
"-273,-273,-273,-273,32.4,24.1,29.2,22.6",20,33,0,1606163514.145633
"-273,-273,-273,-273,32.4,24.1,29.2,22.6",20,33,0,1606163532.785957
"-273,-273,-273,-273,32.4,24.1,29.2,22.6",0,33,0,1606163551.345405
"-273,-273,-273,-273,32.4,24.1,29.2,22.6",20,33,0,1606163569.905491
"-273,-273,-273,-273,32.4,24.1,29.2,22.6",20,33,0,1606163588.465602
"-273,-273,-273,-273,32.4,24.1,29.2,22.6",20,33,0,1606163607.025375
"-273,-273,-273,-273,32.4,24.1,29.2,22.6",20,33,0,1606163625.585418
"-273,-273,-273,-273,32.3,24.1,29.2,22.6",20,33,0,1606163644.145237
"-273,-273,-273,-273,32.3,24.1,29.2,22.6",0,33,0,1606163662.705349
"-273,-273,-273,-273,32.3,24.1,29.2,22.6",0,33,0,1606163681.265354
"-273,-273,-273,-273,32.3,24.1,29.2,22.6",0,33,0,1606163699.825349
"-273,-273,-273,-273,32.2,24.1,29.2,22.6",20,33,0,1606163718.385346
"-273,-273,-273,-273,32.3,24.1,29.2,22.6",20,33,0,1606163736.945343
"-273,-273,-273,-273,32.2,24.1,29.2,22.6",20,33,0,1606163755.505343
"-273,-273,-273,-273,32.2,24.1,29.2,22.6",20,33,0,1606163774.065353
"-273,-273,-273,-273,32.2,24.1,29.2,22.6",20,33,0,1606163792.625312
"-273,-273,-273,-273,32.2,24.1,29.2,22.6",0,33,0,1606163811.185358
"-273,-273,-273,-273,32.2,24.1,29.3,22.6",20,33,0,1606163829.825362
"-273,-273,-273,-273,32.2,24.1,29.3,22.6",20,33,0,1606163848.385359
"-273,-273,-273,-273,32.2,24.1,29.3,22.7",20,33,0,1606163866.945356
"-273,-273,-273,-273,32.2,24.1,29.3,22.6",20,33,0,1606163885.505346
"-273,-273,-273,-273,32.2,24.1,29.3,22.7",20,33,0,1606163904.065426
"-273,-273,-273,-273,32.2,24.1,29.3,22.7",0,33,0,1606163922.625348
"-273,-273,-273,-273,32.1,24.1,29.3,22.7",20,33,0,1606163941.185684
"-273,-273,-273,-273,32.1,24.1,29.3,22.7",20,33,0,1606163959.74557
"-273,-273,-273,-273,32.1,24.1,29.3,22.6",20,33,0,1606163978.305368
"-273,-273,-273,-273,32.1,24.1,29.3,22.7",20,33,0,1606163996.865342
"-273,-273,-273,-273,32.1,24.1,29.3,22.7",20,33,0,1606164015.425802
"-273,-273,-273,-273,32.1,24.1,29.3,22.7",20,33,0,1606164033.98536
"-273,-273,-273,-273,32.1,24.1,29.3,22.7",20,33,0,1606164052.545347
"-273,-273,-273,-273,32.1,24.1,29.3,22.7",20,33,0,1606164071.105342
"-273,-273,-273,-273,32.1,24.1,29.3,22.7",20,33,0,1606164089.665353
"-273,-273,-273,-273,32.1,24.1,29.3,22.7",20,33,0,1606164108.385569
"-273,-273,-273,-273,32,24.1,29.2,22.7",20,33,0,1606164127.185863
"-273,-273,-273,-273,32,24.1,29.2,22.7",20,33,0,1606164145.745345
"-273,-273,-273,-273,32,24.1,29.2,22.7",20,33,0,1606164164.385349
"-273,-273,-273,-273,32,24.1,29.2,22.7",20,33,0,1606164183.185354
"-273,-273,-273,-273,32,24.1,29.2,22.7",20,33,0,1606164201.985338
"-273,-273,-273,-273,31.9,24.1,29.2,22.7",20,33,0,1606164220.705371
"-273,-273,-273,-273,31.9,24.1,29.2,22.7",20,33,0,1606164239.425463
"-273,-273,-273,-273,31.9,24.1,29.2,22.7",20,33,0,1606164258.065368
"-273,-273,-273,-273,31.9,24.1,29.2,22.7",20,33,0,1606164276.865416
"-273,-273,-273,-273,31.9,24.1,29.2,22.7",20,33,0,1606164295.425365
"-273,-273,-273,-273,31.9,24.1,29.2,22.7",20,33,0,1606164313.985356
"-273,-273,-273,-273,31.9,24.1,29.2,22.7",20,33,0,1606164332.545338
"-273,-273,-273,-273,31.9,24.1,29.1,22.7",20,33,0,1606164351.194997
"-273,-273,-273,-273,31.9,24.1,29.1,22.7",20,33,0,1606164369.745365
"-273,-273,-273,-273,31.8,24.1,29.1,22.7",20,33,0,1606164388.305418
"-273,-273,-273,-273,31.8,24.1,29.1,22.7",20,33,0,1606164406.865411
"-273,-273,-273,-273,31.8,24.1,29,22.7",0,33,0,1606164425.42537
"-273,-273,-273,-273,31.8,24.1,29,22.7",20,33,0,1606164443.98536
"-273,-273,-273,-273,31.8,24.1,28.9,22.6",0,33,0,1606164462.545503
"-273,-273,-273,-273,31.8,24.1,28.9,22.6",20,33,0,1606164481.105349
"-273,-273,-273,-273,31.8,24.1,28.9,22.6",20,33,0,1606164499.665348
"-273,-273,-273,-273,31.8,24.1,28.9,22.6",20,33,0,1606164518.225347
"-273,-273,-273,-273,31.8,24.1,28.9,22.7",20,33,0,1606164536.785341
"-273,-273,-273,-273,31.8,24.1,28.9,22.6",0,33,0,1606164555.345413
"-273,-273,-273,-273,31.7,24.1,28.9,22.7",20,33,0,1606164573.905337
"-273,-273,-273,-273,31.7,24.1,28.9,22.6",20,33,0,1606164592.465346
"-273,-273,-273,-273,31.7,24.1,28.9,22.7",20,33,0,1606164611.025416
"-273,-273,-273,-273,31.7,24.1,28.9,22.7",20,33,0,1606164629.585428
"-273,-273,-273,-273,31.6,24.1,28.9,22.7",20,33,0,1606164648.145068
"-273,-273,-273,-273,31.6,24.1,28.9,22.6",20,33,0,1606164666.705345
"-273,-273,-273,-273,31.6,24.1,28.8,22.7",20,33,0,1606164685.265695
"-273,-273,-273,-273,31.6,24.1,28.8,22.7",20,33,0,1606164703.825724
"-273,-273,-273,-273,31.6,24.1,28.8,22.7",20,33,0,1606164722.705375
"-273,-273,-273,-273,31.6,24.1,28.7,22.6",0,33,0,1606164741.265638
"-273,-273,-273,-273,31.6,24.1,28.7,22.6",20,33,0,1606164759.905373
"-273,-273,-273,-273,31.5,24.1,28.6,22.6",20,33,0,1606164778.625339
"-273,-273,-273,-273,31.5,24.1,28.6,22.6",20,33,0,1606164797.505351
"-273,-273,-273,-273,31.5,24.1,28.6,22.6",20,33,0,1606164816.065342
"-273,-273,-273,-273,31.5,24.1,28.6,22.6",0,33,0,1606164834.705622
"-273,-273,-273,-273,31.5,24.1,28.5,22.6",20,33,0,1606164853.265341
"-273,-273,-273,-273,31.4,24.1,28.5,22.6",0,33,0,1606164871.905334
"-273,-273,-273,-273,31.4,24.1,28.5,22.6",20,33,0,1606164890.62535
"-273,-273,-273,-273,31.4,24.1,28.4,22.6",20,33,0,1606164909.185343
"-273,-273,-273,-273,31.4,24.1,28.4,22.6",20,33,0,1606164927.825343
"-273,-273,-273,-273,31.4,24.1,28.4,22.6",20,33,0,1606164946.545342
"-273,-273,-273,-273,31.4,24.1,28.4,22.6",20,33,0,1606164965.345353
"-273,-273,-273,-273,31.4,24.1,28.3,22.6",20,33,0,1606164983.905344
"-273,-273,-273,-273,31.4,24.1,28.3,22.6",20,33,0,1606165002.545446
"-273,-273,-273,-273,31.3,24.1,28.3,22.6",20,33,0,1606165021.10536
"-273,-273,-273,-273,31.3,24.1,28.2,22.6",20,33,0,1606165039.665358
"-273,-273,-273,-273,31.3,24.1,28.2,22.6",20,33,0,1606165058.225987
"-273,-273,-273,-273,31.3,24.1,28.2,22.6",20,33,0,1606165076.785414
"-273,-273,-273,-273,31.3,24.1,28.2,22.6",20,33,0,1606165095.345347
"-273,-273,-273,-273,31.2,24.1,28.2,22.6",20,33,0,1606165113.905353
"-273,-273,-273,-273,31.2,24.1,28.2,22.6",20,33,0,1606165132.465359
"-273,-273,-273,-273,31.2,24.1,28.2,22.6",0,33,0,1606165151.025362
"-273,-273,-273,-273,31.2,24.1,28.2,22.6",20,33,0,1606165169.585696
"-273,-273,-273,-273,31.2,24.1,28.2,22.6",20,33,0,1606165188.145355
"-273,-273,-273,-273,31.2,24.1,28.2,22.6",19,33,0,1606165206.706347
"-273,-273,-273,-273,31.2,24.1,28.1,22.6",20,33,0,1606165225.345566
"-273,-273,-273,-273,31.2,24.1,28.1,22.5",20,33,0,1606165244.065348
"-273,-273,-273,-273,31.1,24.1,28.1,22.6",20,33,0,1606165262.865612
"-273,-273,-273,-273,31.1,24.1,28.1,22.6",0,33,0,1606165281.42541
"-273,-273,-273,-273,31.1,24.1,28.1,22.6",0,33,0,1606165300.065379
"-273,-273,-273,-273,31.1,24.1,28,22.6",20,33,0,1606165318.785373
"-273,-273,-273,-273,31.1,24.1,28,22.5",0,33,0,1606165337.66535
"-273,-273,-273,-273,31.1,24.1,28,22.5",20,33,0,1606165356.225352
"-273,-273,-273,-273,31.1,24.1,27.9,22.5",20,33,0,1606165374.785565
"-273,-273,-273,-273,31.1,24.1,27.9,22.5",0,33,0,1606165393.345356
"-273,-273,-273,-273,31.1,24.1,27.9,22.5",19,33,0,1606165411.985346
"-273,-273,-273,-273,31,24.1,27.9,22.5",0,33,0,1606165430.545505
"-273,-273,-273,-273,31,24.1,27.9,22.5",19,33,0,1606165449.185363
"-273,-273,-273,-273,31,24.1,27.9,22.5",19,33,0,1606165467.905405
"-273,-273,-273,-273,30.9,24.1,27.9,22.5",0,33,0,1606165486.865579
"-273,-273,-273,-273,30.9,24.1,27.8,22.5",0,33,0,1606165505.425571
"-273,-273,-273,-273,30.9,24.1,27.8,22.5",19,33,0,1606165523.985357
"-273,-273,-273,-273,30.9,24.1,27.8,22.5",19,33,0,1606165544.785363
"-273,-273,-273,-273,30.9,24.1,27.8,22.5",19,33,0,1606165563.345346
"-273,-273,-273,-273,30.9,24.1,27.8,22.5",19,33,0,1606165581.905497
"-273,-273,-273,-273,30.9,24.1,27.8,22.5",19,33,0,1606165600.465073
"-273,-273,-273,-273,30.9,24.1,27.8,22.4",19,33,0,1606165619.025383
"-273,-273,-273,-273,30.9,24.1,27.8,22.4",19,33,0,1606165637.585379
"-273,-273,-273,-273,30.8,24.1,27.8,22.5",19,33,0,1606165656.145361
"-273,-273,-273,-273,30.8,24.1,27.8,22.5",19,33,0,1606165674.705579
"-273,-273,-273,-273,30.8,24.1,27.8,22.4",0,33,0,1606165693.265532
"-273,-273,-273,-273,30.8,24.1,27.8,22.4",0,33,0,1606165711.825859
"-273,-273,-273,-273,30.8,24.1,27.8,22.4",19,33,0,1606165730.385314
"-273,-273,-273,-273,30.8,24.1,27.8,22.4",19,33,0,1606165748.945416
"-273,-273,-273,-273,30.8,24.1,27.8,22.4",19,33,0,1606165767.505357
"-273,-273,-273,-273,30.8,24.1,27.8,22.4",19,33,0,1606165786.065431
"-273,-273,-273,-273,30.7,24.1,27.8,22.4",19,33,0,1606165804.625342
"-273,-273,-273,-273,30.7,24.1,27.8,22.4",19,33,0,1606165823.185366
"-273,-273,-273,-273,30.7,24.1,27.8,22.4",0,33,0,1606165841.745354
"-273,-273,-273,-273,30.7,24.1,27.7,22.4",19,33,0,1606165860.305345
"-273,-273,-273,-273,30.6,24.1,27.7,22.4",19,33,0,1606165878.865323
"-273,-273,-273,-273,30.6,24.1,27.6,22.4",19,33,0,1606165897.435085
"-273,-273,-273,-273,30.6,24.1,27.6,22.4",19,33,0,1606165916.225343
"-273,-273,-273,-273,30.6,24.1,27.6,22.4",19,33,0,1606165934.785371
"-273,-273,-273,-273,30.6,24.1,27.6,22.4",19,33,0,1606165953.425421
"-273,-273,-273,-273,30.6,24.1,27.6,22.4",19,33,0,1606165972.06536
"-273,-273,-273,-273,30.6,24.1,27.5,22.4",19,33,0,1606165990.625415
"-273,-273,-273,-273,30.6,24.1,27.5,22.4",19,33,0,1606166009.185339
"-273,-273,-273,-273,30.5,24.1,27.5,22.4",19,33,0,1606166027.745336
"-273,-273,-273,-273,30.5,24.1,27.4,22.4",19,33,0,1606166046.305641
"-273,-273,-273,-273,30.5,24.1,27.4,22.4",19,33,0,1606166064.86537
"-273,-273,-273,-273,30.4,24.1,27.4,22.4",19,33,0,1606166083.505561
"-273,-273,-273,-273,30.4,24.1,27.4,22.4",19,33,0,1606166102.14524
"-273,-273,-273,-273,30.4,24.1,27.4,22.4",19,33,0,1606166120.705478
"-273,-273,-273,-273,30.4,24.1,27.4,22.4",19,33,0,1606166139.265343
"-273,-273,-273,-273,30.4,24.1,27.3,22.4",0,33,0,1606166157.825343
"-273,-273,-273,-273,30.4,24.1,27.3,22.4",19,33,0,1606166176.465351
"-273,-273,-273,-273,30.4,24.1,27.2,22.4",19,33,0,1606166195.02583
"-273,-273,-273,-273,30.4,24.1,27.2,22.4",19,33,0,1606166213.585356
"-273,-273,-273,-273,30.3,24.1,27.2,22.4",19,33,0,1606166232.145769
"-273,-273,-273,-273,30.3,24.1,27.2,22.3",19,33,0,1606166250.705348
"-273,-273,-273,-273,30.3,24.1,27.2,22.3",19,33,0,1606166269.345354
"-273,-273,-273,-273,30.2,24.1,27.2,22.3",19,33,0,1606166288.065343
"-273,-273,-273,-273,30.3,24.1,27.1,22.3",19,33,0,1606166306.705539
"-273,-273,-273,-273,30.2,24.1,27.1,22.3",0,33,0,1606166325.345353
"-273,-273,-273,-273,30.2,24.1,27.1,22.3",19,33,0,1606166343.905344
"-273,-273,-273,-273,30.2,24.1,27.1,22.3",19,33,0,1606166362.465346
"-273,-273,-273,-273,30.2,24.1,27.1,22.3",19,33,0,1606166381.02536
"-273,-273,-273,-273,30.2,24,27.1,22.3",19,33,0,1606166399.585353
"-273,-273,-273,-273,30.2,24.1,27.1,22.3",19,33,0,1606166418.145345
"-273,-273,-273,-273,30.1,24,27.2,22.3",19,33,0,1606166436.705342
"-273,-273,-273,-273,30.1,24,27.2,22.3",19,33,0,1606166455.265347
"-273,-273,-273,-273,30.1,24,27.2,22.3",19,33,0,1606166473.825471
"-273,-273,-273,-273,30.1,24,27.2,22.3",19,33,0,1606166492.385347
"-273,-273,-273,-273,30.1,24,27.2,22.3",19,33,0,1606166510.945343
"-273,-273,-273,-273,30.1,24,27.3,22.3",19,33,0,1606166529.505347
"-273,-273,-273,-273,30.1,24,27.3,22.3",19,33,0,1606166548.145351
"-273,-273,-273,-273,30.1,24,27.3,22.3",19,33,0,1606166566.865346
"-273,-273,-273,-273,30,24,27.4,22.3",19,33,0,1606166585.505361
"-273,-273,-273,-273,30,24,27.4,22.3",19,33,0,1606166604.065358
"-273,-273,-273,-273,30,24,27.4,22.3",0,33,0,1606166623.185349
"-273,-273,-273,-273,30,24,27.4,22.3",19,33,0,1606166641.745414
"-273,-273,-273,-273,30,24,27.4,22.3",19,33,0,1606166660.625338
"-273,-273,-273,-273,29.9,24,27.4,22.3",19,33,0,1606166679.185337
"-273,-273,-273,-273,29.9,24,27.3,22.3",19,33,0,1606166697.745626
"-273,-273,-273,-273,29.9,24,27.2,22.3",19,33,0,1606166716.305358
"-273,-273,-273,-273,29.9,24,27.2,22.3",19,33,0,1606166734.86534
"-273,-273,-273,-273,29.9,24,27.2,22.3",19,33,0,1606166753.425339
"-273,-273,-273,-273,29.9,24,27.2,22.3",19,33,0,1606166772.3054
"-273,-273,-273,-273,29.9,24,27.1,22.3",19,33,0,1606166790.865234
"-273,-273,-273,-273,29.9,24,27.1,22.3",0,33,0,1606166809.425056
"-273,-273,-273,-273,29.8,24,27.1,22.3",19,33,0,1606166827.985345
"-273,-273,-273,-273,29.8,24,27.1,22.3",19,33,0,1606166865.105338
"-273,-273,-273,-273,29.8,24,27.1,22.3",19,33,0,1606166883.745347
"-273,-273,-273,-273,29.8,24,27.1,22.3",19,33,0,1606166902.865341
"-273,-273,-273,-273,29.8,24,27.1,22.3",19,33,0,1606166921.585347
"-273,-273,-273,-273,29.8,24,27,22.3",19,33,0,1606166940.465345
"-273,-273,-273,-273,29.8,24,27,22.3",19,33,0,1606166959.105347
"-273,-273,-273,-273,29.7,24,26.9,22.3",19,33,0,1606166977.665345
"-273,-273,-273,-273,29.7,24,26.9,22.3",19,33,0,1606166996.305669
"-273,-273,-273,-273,29.7,24,26.9,22.3",19,33,0,1606167014.866452
"-273,-273,-273,-273,29.7,24,26.9,22.3",19,33,0,1606167033.425479
"-273,-273,-273,-273,29.6,24,26.9,22.3",19,33,0,1606167051.985345
"-273,-273,-273,-273,29.6,24,26.9,22.3",19,33,0,1606167070.545342
"-273,-273,-273,-273,29.6,23.9,26.9,22.2",0,33,0,1606167089.105352
"-273,-273,-273,-273,29.6,23.9,26.9,22.3",19,33,0,1606167107.665339
"-273,-273,-273,-273,29.6,23.9,26.9,22.2",19,33,0,1606167126.225351
"-273,-273,-273,-273,29.6,23.9,26.9,22.3",0,33,0,1606167144.785566
"-273,-273,-273,-273,29.6,23.9,26.9,22.2",19,33,0,1606167163.34557
"-273,-273,-273,-273,29.6,23.9,26.9,22.2",19,33,0,1606167181.905349
"-273,-273,-273,-273,29.6,23.9,26.9,22.2",19,33,0,1606167200.545407
"-273,-273,-273,-273,29.5,23.9,26.9,22.2",19,33,0,1606167219.585355
"-273,-273,-273,-273,29.5,23.9,26.8,22.2",19,33,0,1606167238.305353
"-273,-273,-273,-273,29.5,23.9,26.8,22.2",19,33,0,1606167256.945334
"-273,-273,-273,-273,29.5,23.9,26.8,22.2",19,33,0,1606167275.745355
"-273,-273,-273,-273,29.4,23.9,26.8,22.2",0,33,0,1606167294.465344
"-273,-273,-273,-273,29.4,23.9,26.8,22.2",19,33,0,1606167313.025343
"-273,-273,-273,-273,29.4,23.9,26.7,22.2",0,33,0,1606167331.745241
"-273,-273,-273,-273,29.4,23.9,26.7,22.2",0,33,0,1606167350.305331
"-273,-273,-273,-273,29.4,23.9,26.7,22.2",0,33,0,1606167368.865238
"-273,-273,-273,-273,29.4,23.9,26.6,22.2",19,33,0,1606167387.42546
"-273,-273,-273,-273,29.4,23.9,26.6,22.2",19,33,0,1606167405.985409
"-273,-273,-273,-273,29.4,23.9,26.6,22.2",0,33,0,1606167424.625343
"-273,-273,-273,-273,29.3,23.9,26.6,22.2",19,33,0,1606167443.185342
"-273,-273,-273,-273,29.3,23.9,26.5,22.2",19,33,0,1606167461.745341
"-273,-273,-273,-273,29.3,23.9,26.5,22.2",19,33,0,1606167480.30535
"-273,-273,-273,-273,29.3,23.9,26.5,22.2",19,33,0,1606167498.865774
"-273,-273,-273,-273,29.2,23.9,26.4,22.2",19,33,0,1606167517.425425
"-273,-273,-273,-273,29.2,23.9,26.4,22.2",19,33,0,1606167536.026901
"-273,-273,-273,-273,29.2,23.9,26.4,22.2",19,33,0,1606167554.545301
"-273,-273,-273,-273,29.2,23.9,26.4,22.2",19,33,0,1606167573.105318
"-273,-273,-273,-273,29.2,23.9,26.4,22.2",19,33,0,1606167591.665234
"-273,-273,-273,-273,29.2,23.9,26.4,22.2",19,33,0,1606167591.665234
"-273,-273,-273,-273,29.2,23.9,26.5,22.2",19,33,0,1606167610.305353
"-273,-273,-273,-273,29.2,23.9,26.5,22.2",19,33,0,1606167628.865347
"-273,-273,-273,-273,29.2,23.9,26.5,22.2",19,33,0,1606167647.425349
"-273,-273,-273,-273,29.1,23.9,26.5,22.2",19,33,0,1606167665.985341
"-273,-273,-273,-273,29.1,23.9,26.5,22.2",19,33,0,1606167684.545338
"-273,-273,-273,-273,29.1,23.9,26.5,22.2",19,33,0,1606167703.105347
"-273,-273,-273,-273,29.1,23.9,26.4,22.2",19,33,0,1606167721.665335
"-273,-273,-273,-273,29.1,23.9,26.4,22.2",19,33,0,1606167740.225343
"-273,-273,-273,-273,29.1,23.9,26.4,22.1",19,33,0,1606167758.785285
"-273,-273,-273,-273,29.1,23.9,26.4,22.1",19,33,0,1606167777.345241
"-273,-273,-273,-273,29.1,23.9,26.3,22.1",19,33,0,1606167795.905544
"-273,-273,-273,-273,29,23.9,26.3,22.1",19,33,0,1606167814.465321
"-273,-273,-273,-273,29,23.9,26.3,22.1",19,33,0,1606167833.025412
"-273,-273,-273,-273,29,23.9,26.3,22.1",19,33,0,1606167851.585403
"-273,-273,-273,-273,29,23.9,26.3,22.1",19,33,0,1606167870.145364
"-273,-273,-273,-273,28.9,23.9,26.2,22.1",19,33,0,1606167888.705342
"-273,-273,-273,-273,28.9,23.9,26.2,22.1",19,33,0,1606167907.345392
"-273,-273,-273,-273,28.9,23.9,26.2,22.1",0,33,0,1606167925.905508
"-273,-273,-273,-273,28.9,23.9,26.2,22.1",18,34,0,1606167944.465342
"-273,-273,-273,-273,28.9,23.9,26.2,22.1",0,33,0,1606167963.025464
"-273,-273,-273,-273,28.9,23.9,26.2,22.1",0,34,0,1606167981.585373
"-273,-273,-273,-273,28.9,23.9,26.2,22.1",19,33,0,1606168000.225428
"-273,-273,-273,-273,28.9,23.9,26.2,22.1",18,34,0,1606168018.785569
