name,time,filled,hum,location,mag,pressure,temp,x_axis,y_axis,z_axis
unit_3,1573060376611440000,7,34,car,,30842.130859,27,,,
unit_3,1573060386635388000,7,33,car,,30842.130859,27,,,
unit_3,1573060396659316000,7,33,car,,30842.130859,27,,,
unit_3,1573060406682224000,7,34,car,,30360.529297,27,,,
unit_3,1573060416705156000,7,33,car,,30360.529297,27,,,
unit_3,1573060506959880000,7,34,car,,30357.099609,27,,,
unit_3,1573060516982744000,7,34,car,,30360.529297,26,,,
unit_3,1573060527005624000,7,34,car,,30842.130859,26,,,
unit_3,1573060537028052000,7,34,car,,30360.529297,26,,,
unit_3,1573060547051472000,7,34,car,,30842.130859,26,,,
unit_3,1573060557075448000,7,34,car,,30842.130859,27,,,
unit_3,1573060567099404000,7,34,car,,30842.130859,27,,,
unit_3,1573060577123292000,7,34,car,,30360.529297,26,,,
unit_3,1573060587147264000,7,34,car,,30842.130859,26,,,
unit_3,1573060597171172000,7,34,car,,30360.529297,26,,,
unit_3,1573060607195104000,7,34,car,,30360.529297,26,,,
unit_3,1573060617219084000,7,34,car,,29878.439453,26,,,
unit_3,1573060627243048000,7,34,car,,30842.130859,27,,,
unit_3,1573060637266992000,7,34,car,,30842.130859,27,,,
unit_3,1573060647289832000,7,34,car,,30360.529297,26,,,
unit_3,1573060657312816000,7,34,car,,30842.130859,27,,,
unit_3,1573060667335676000,7,34,car,,30842.130859,27,,,
unit_3,1573060677358588000,7,34,car,,30842.130859,27,,,
unit_3,1573060687382564000,7,34,car,,30842.130859,27,,,
unit_3,1573060697406524000,7,34,car,,30842.130859,27,,,
unit_3,1573060707430392000,7,34,car,,30842.130859,27,,,
unit_3,1573060717454356000,7,34,car,,30842.130859,27,,,
unit_3,1573060727478336000,7,34,car,,30842.130859,27,,,
unit_3,1573060737502224000,7,34,car,,30360.529297,27,,,
unit_3,1573060747526156000,7,34,car,,30842.130859,27,,,
unit_3,1573060757550196000,7,34,car,,30842.130859,27,,,
unit_3,1573060767574032000,7,34,car,,30842.130859,27,,,
unit_3,1573060777597988000,7,34,car,,30360.529297,27,,,
unit_3,1573060787620848000,7,34,car,,29396.039062,27,,,
unit_3,1573060797643828000,7,34,car,,30360.529297,27,,,
unit_3,1573060807666732000,7,34,car,,30360.529297,27,,,
unit_3,1573060817689616000,7,34,car,,29878.439453,27,,,
unit_3,1573060827713560000,7,34,car,,30842.130859,27,,,
unit_3,1573060837737532000,7,34,car,,30842.130859,27,,,
unit_3,1573060847761424000,7,34,car,,30842.130859,27,,,
unit_3,1573060857785388000,7,34,car,,30842.130859,27,,,
unit_3,1573060867809292000,7,34,car,,30360.529297,27,,,
unit_3,1573060877833308000,7,34,car,,30360.529297,27,,,
unit_3,1573060887857200000,7,34,car,,30842.130859,27,,,
unit_3,1573060897881116000,7,34,car,,30360.529297,27,,,
unit_3,1573060907905120000,7,34,car,,30842.130859,27,,,
unit_3,1573060917928952000,7,34,car,,30842.130859,27,,,
unit_3,1573060927951916000,7,34,car,,30360.529297,27,,,
unit_3,1573060937974840000,7,34,car,,30360.529297,27,,,
unit_3,1573060947997728000,7,34,car,,30842.130859,27,,,
unit_3,1573060958020664000,7,34,car,,30842.130859,27,,,
unit_3,1573060968044532000,7,34,car,,29878.439453,27,,,
unit_3,1573060978068472000,7,34,car,,29878.439453,27,,,
unit_3,1573060988092460000,7,34,car,,30360.529297,27,,,
unit_3,1573060998116380000,7,34,car,,30842.130859,27,,,
unit_3,1573061008140356000,7,34,car,,30842.130859,27,,,
unit_3,1573061018164224000,7,34,car,,30360.529297,27,,,
unit_3,1573061028188216000,7,34,car,,30360.529297,27,,,
unit_3,1573061038212196000,7,34,car,,29878.439453,27,,,
unit_3,1573061048235648000,7,34,car,,30360.529297,27,,,
unit_3,1573061058259004000,7,34,car,,30360.529297,27,,,
unit_3,1573061068281420000,7,34,car,,30842.130859,27,,,
unit_3,1573061078303356000,7,34,car,,30842.130859,27,,,
unit_3,1573061088325680000,7,34,car,,30842.130859,27,,,
unit_3,1573061098349580000,7,34,car,,30360.529297,27,,,
unit_3,1573061108373500000,7,34,car,,30842.130859,27,,,
unit_3,1573061118397436000,7,34,car,,30360.529297,27,,,
unit_3,1573061128421460000,7,34,car,,29878.439453,27,,,
unit_3,1573061138445340000,7,34,car,,30360.529297,27,,,
unit_3,1573061148469232000,7,34,car,,29878.439453,27,,,
unit_3,1573061158493184000,7,34,car,,30360.529297,27,,,
unit_3,1573061168517116000,7,34,car,,30360.529297,27,,,
unit_3,1573061178541048000,7,34,car,,30842.130859,27,,,
unit_3,1573061188565020000,7,34,car,,30842.130859,27,,,
unit_3,1573061198587948000,7,34,car,,30360.529297,27,,,
unit_3,1573061208610908000,7,34,car,,30842.130859,27,,,
unit_3,1573061218633300000,7,34,car,,30842.130859,27,,,
unit_3,1573061228655216000,7,34,car,,30360.529297,27,,,
unit_3,1573061238678136000,7,34,car,,30842.130859,27,,,
unit_3,1573061248701496000,7,34,car,,30360.529297,27,,,
unit_3,1573061258725440000,7,34,car,,30842.130859,27,,,
unit_3,1573061268749356000,7,34,car,,30842.130859,27,,,
unit_3,1573061278773280000,7,34,car,,30842.130859,27,,,
unit_3,1573061288797252000,7,34,car,,30842.130859,27,,,
unit_3,1573061298821172000,7,34,car,,30360.529297,27,,,
unit_3,1573061308845048000,7,34,car,,30360.529297,27,,,
unit_3,1573061318869116000,7,34,car,,30842.130859,27,,,
unit_3,1573061328891952000,7,34,car,,29878.439453,27,,,
unit_3,1573061338914868000,7,34,car,,30842.130859,27,,,
unit_3,1573061348937400000,7,34,car,,29878.439453,27,,,
unit_3,1573061358959252000,7,34,car,,30842.130859,27,,,
unit_3,1573061368982160000,7,34,car,,30360.529297,27,,,
unit_3,1573061379005516000,7,34,car,,30360.529297,27,,,
unit_3,1573061389029436000,7,34,car,,30842.130859,27,,,
unit_3,1573061399053392000,7,34,car,,30842.130859,27,,,
unit_3,1573061409077320000,7,34,car,,30842.130859,27,,,
unit_3,1573061419101304000,7,34,car,,30842.130859,27,,,
unit_3,1573061429125184000,7,34,car,,30842.130859,27,,,
unit_3,1573061439149176000,7,34,car,,30360.529297,27,,,
unit_3,1573061449173080000,7,34,car,,30842.130859,27,,,
unit_3,1573061459195040000,7,34,car,,30842.130859,27,,,
unit_3,1573061469217912000,7,34,car,,30360.529297,27,,,
unit_3,1573061479240832000,7,34,car,,30360.529297,27,,,
unit_3,1573061489263288000,7,34,car,,30842.130859,27,,,
unit_3,1573061499285636000,7,34,car,,30360.529297,27,,,
unit_3,1573061509308564000,7,34,car,,30842.130859,27,,,
unit_3,1573061519332480000,7,34,car,,30842.130859,27,,,
unit_3,1573061529355412000,7,34,car,,29878.439453,27,,,
unit_3,1573061539378332000,7,34,car,,30842.130859,27,,,
unit_3,1573061549402244000,7,34,car,,30842.130859,27,,,
unit_3,1573061559426168000,7,34,car,,30842.130859,27,,,
unit_3,1573061569449136000,7,34,car,,30842.130859,27,,,
unit_3,1573061579471980000,7,34,car,,30842.130859,27,,,
unit_3,1573061589493912000,7,34,car,,30842.130859,27,,,
unit_3,1573061599516360000,7,34,car,,30842.130859,27,,,
unit_3,1573061609538280000,7,34,car,,30842.130859,27,,,
unit_3,1573061619561580000,7,34,car,,30842.130859,27,,,
unit_3,1573061629585500000,7,34,car,,30842.130859,27,,,
unit_3,1573061639609084000,7,34,car,,30842.130859,27,,,
unit_3,1573061649631444000,7,34,car,,30842.130859,27,,,
unit_3,1573061659655300000,7,34,car,,30842.130859,27,,,
unit_3,1573061669679232000,7,34,car,,30842.130859,27,,,
unit_3,1573061679702796000,7,34,car,,30842.130859,27,,,
unit_3,1573061689725088000,7,34,car,,30842.130859,27,,,
unit_3,1573061699747968000,7,34,car,,30842.130859,27,,,
unit_3,1573061709769908000,7,34,car,,30842.130859,27,,,
unit_3,1573061719792756000,7,34,car,,30842.130859,27,,,
unit_3,1573061729815264000,7,34,car,,30360.529297,27,,,
unit_3,1573061739838168000,7,34,car,,30360.529297,27,,,
unit_3,1573061749861408000,7,34,car,,30842.130859,27,,,
unit_3,1573061759885300000,7,34,car,,30842.130859,27,,,
unit_3,1573061769909352000,7,34,car,,30842.130859,27,,,
unit_3,1573061779932304000,7,34,car,,30360.529297,27,,,
unit_3,1573061789955284000,7,34,car,,30842.130859,27,,,
unit_3,1573061799979020000,7,34,car,,30360.529297,27,,,
unit_3,1573061810002052000,7,34,car,,30842.130859,27,,,
unit_3,1573061820023936000,7,34,car,,30360.529297,27,,,
unit_3,1573061830045836000,7,34,car,,30360.529297,27,,,
unit_3,1573061840067776000,7,34,car,,30360.529297,27,,,
unit_3,1573061850090652000,7,34,car,,30842.130859,27,,,
unit_3,1573061860113604000,7,34,car,,30842.130859,27,,,
unit_3,1573061870136828000,7,34,car,,30360.529297,27,,,
unit_3,1573061880159372000,7,34,car,,30842.130859,27,,,
unit_3,1573061890183116000,7,34,car,,30842.130859,27,,,
unit_3,1573061900206280000,7,34,car,,30842.130859,27,,,
unit_3,1573061910230024000,7,34,car,,30360.529297,27,,,
unit_3,1573061920253128000,7,34,car,,30842.130859,27,,,
unit_3,1573061930274972000,7,34,car,,30842.130859,27,,,
unit_3,1573061940296860000,7,34,car,,30842.130859,27,,,
unit_3,1573061950319348000,7,34,car,,30842.130859,27,,,
unit_3,1573061960342528000,7,34,car,,30842.130859,27,,,
unit_3,1573061970365576000,7,34,car,,30842.130859,27,,,
unit_3,1573061980388524000,7,34,car,,30360.529297,27,,,
unit_3,1573061990412048000,7,34,car,,30842.130859,27,,,
unit_3,1573062000434328000,7,34,car,,30360.529297,27,,,
unit_3,1573062010458212000,7,34,car,,30360.529297,27,,,
unit_3,1573062020481760000,7,34,car,,30360.529297,27,,,
unit_3,1573062030504080000,7,34,car,,30360.529297,27,,,
unit_3,1573062040526600000,7,34,car,,30842.130859,27,,,
unit_3,1573062050547844000,7,34,car,,30842.130859,27,,,
unit_3,1573062060570144000,7,34,car,,30360.529297,27,,,
unit_3,1573062070592684000,7,34,car,,30842.130859,27,,,
unit_3,1573062080615628000,7,34,car,,30842.130859,27,,,
unit_3,1573062090638468000,7,34,car,,30842.130859,27,,,
unit_3,1573062100661396000,7,34,car,,30842.130859,27,,,
unit_3,1573062110685192000,7,34,car,,29878.439453,27,,,
unit_3,1573062120708300000,7,34,car,,29878.439453,27,,,
unit_3,1573062130732060000,7,34,car,,30842.130859,27,,,
unit_3,1573062140755656000,7,34,car,,30842.130859,27,,,
unit_3,1573062150777572000,7,34,car,,30360.529297,27,,,
unit_3,1573062160799488000,7,34,car,,30842.130859,27,,,
unit_3,1573062170820788000,7,34,car,,30842.130859,27,,,
unit_3,1573062180843728000,7,34,car,,30842.130859,27,,,
unit_3,1573062190866576000,7,34,car,,30842.130859,27,,,
unit_3,1573062200889532000,7,34,car,,30842.130859,27,,,
unit_3,1573062210912444000,7,34,car,,30360.529297,27,,,
unit_3,1573062220935328000,7,34,car,,30842.130859,27,,,
unit_3,1573062230958244000,7,34,car,,30842.130859,27,,,
unit_3,1573062240981220000,7,33,car,,30842.130859,27,,,
unit_3,1573062251004000000,7,33,car,,30842.130859,27,,,
unit_3,1573062261025952000,7,33,car,,30360.529297,27,,,
unit_3,1573062271048828000,7,33,car,,30360.529297,27,,,
unit_3,1573062281070820000,7,33,car,,30842.130859,27,,,
unit_3,1573062291093668000,7,33,car,,30842.130859,27,,,
unit_3,1573062301116584000,7,33,car,,30842.130859,27,,,
unit_3,1573062311140468000,7,33,car,,30842.130859,27,,,
unit_3,1573062321163948000,7,33,car,,30360.529297,27,,,
unit_3,1573062331186304000,7,33,car,,30360.529297,27,,,
unit_3,1573062341210224000,7,33,car,,30842.130859,27,,,
unit_3,1573062351233180000,7,33,car,,30842.130859,27,,,
unit_3,1573062361257068000,7,33,car,,30360.529297,27,,,
unit_3,1573062371279008000,7,33,car,,30842.130859,27,,,
unit_3,1573062381300896000,7,33,car,,30360.529297,27,,,
unit_3,1573062391322844000,7,33,car,,30842.130859,27,,,
unit_3,1573062401346656000,7,33,car,,30360.529297,27,,,
unit_3,1573062411370600000,7,33,car,,30360.529297,27,,,
unit_3,1573062421393556000,7,33,car,,29878.439453,27,,,
unit_3,1573062431417432000,7,33,car,,30360.529297,27,,,
unit_3,1573062441440972000,7,33,car,,30842.130859,27,,,
unit_3,1573062451464320000,7,33,car,,29878.439453,27,,,
unit_3,1573062461487300000,7,33,car,,30842.130859,27,,,
unit_3,1573062471510708000,7,33,car,,30842.130859,27,,,
unit_3,1573062481533072000,7,33,car,,30842.130859,27,,,
unit_3,1573062491555932000,7,33,car,,30842.130859,27,,,
unit_3,1573062501577876000,7,33,car,,30842.130859,27,,,
unit_3,1573062511599760000,7,33,car,,30842.130859,27,,,
unit_3,1573062521622680000,7,33,car,,30842.130859,27,,,
unit_3,1573062531646156000,7,33,car,,30842.130859,27,,,
unit_3,1573062541669492000,7,33,car,,29878.439453,27,,,
unit_3,1573062551692440000,7,33,car,,30842.130859,27,,,
unit_3,1573062561715892000,7,33,car,,30842.130859,27,,,
unit_3,1573062571739236000,7,33,car,,30360.529297,27,,,
unit_3,1573062581762188000,7,33,car,,30360.529297,27,,,
unit_3,1573062591786108000,7,33,car,,30842.130859,27,,,
unit_3,1573062601808012000,7,33,car,,30842.130859,27,,,
unit_3,1573062611830896000,7,33,car,,30842.130859,27,,,
unit_3,1573062621852820000,7,33,car,,30842.130859,27,,,
unit_3,1573062631875712000,7,33,car,,29878.439453,27,,,
unit_3,1573062641898672000,7,33,car,,29396.039062,27,,,
unit_3,1573062651922548000,7,33,car,,30842.130859,27,,,
unit_3,1573062661946468000,7,33,car,,29878.439453,27,,,
unit_3,1573062671969536000,7,33,car,,30842.130859,27,,,
unit_3,1573062681992324000,7,33,car,,30842.130859,27,,,
unit_3,1573062692015320000,7,33,car,,30360.529297,27,,,
unit_3,1573062702038156000,7,33,car,,30842.130859,27,,,
unit_3,1573062712061132000,7,33,car,,30842.130859,27,,,
unit_3,1573062722083960000,7,33,car,,30842.130859,27,,,
unit_3,1573062732105872000,7,33,car,,30842.130859,27,,,
unit_3,1573062742127816000,7,33,car,,30842.130859,27,,,
unit_3,1573062752150728000,7,33,car,,29878.439453,27,,,
unit_3,1573062762174140000,7,33,car,,29878.439453,27,,,
unit_3,1573062772197496000,7,33,car,,30842.130859,27,,,
unit_3,1573062782221444000,7,33,car,,29396.039062,27,,,
unit_3,1573062792244352000,7,33,car,,30842.130859,27,,,
unit_3,1573062802267856000,7,33,car,,30360.529297,27,,,
unit_3,1573062812290192000,7,33,car,,30842.130859,27,,,
unit_3,1573062822313768000,7,33,car,,30842.130859,27,,,
unit_3,1573062832337004000,7,33,car,,30360.529297,27,,,
unit_3,1573062842359504000,7,33,car,,30842.130859,27,,,
unit_3,1573062852381808000,7,33,car,,30842.130859,27,,,
unit_3,1573062862404292000,7,33,car,,30360.529297,27,,,
unit_3,1573062872426740000,7,33,car,,30842.130859,27,,,
unit_3,1573062882450556000,7,33,car,,30842.130859,27,,,
unit_3,1573062892474476000,7,33,car,,30842.130859,27,,,
unit_3,1573062902497524000,7,33,car,,30842.130859,27,,,
unit_3,1573062912520420000,7,33,car,,30842.130859,27,,,
unit_3,1573062922544220000,7,33,car,,30360.529297,27,,,
unit_3,1573062932567272000,7,33,car,,30360.529297,27,,,
unit_3,1573062942590104000,7,33,car,,30842.130859,27,,,
unit_3,1573062952612548000,7,33,car,,30842.130859,27,,,
unit_3,1573062962633860000,7,33,car,,30360.529297,27,,,
unit_3,1573062972656736000,7,33,car,,30842.130859,27,,,
unit_3,1573062982678680000,7,33,car,,30842.130859,27,,,
unit_3,1573062992702172000,7,33,car,,29878.439453,27,,,
unit_3,1573063002725496000,7,33,car,,30842.130859,27,,,
unit_3,1573063012748476000,7,33,car,,30842.130859,27,,,
unit_3,1573063022771356000,7,33,car,,30842.130859,27,,,
unit_3,1573063032794248000,7,33,car,,30842.130859,27,,,
unit_3,1573063042817240000,7,33,car,,30842.130859,27,,,
unit_3,1573063052840144000,7,33,car,,30842.130859,27,,,
unit_3,1573063062862960000,7,33,car,,30842.130859,27,,,
unit_3,1573063072884896000,7,33,car,,30842.130859,27,,,
unit_3,1573063082906776000,7,33,car,,30842.130859,27,,,
unit_3,1573063092929736000,7,33,car,,30842.130859,27,,,
unit_3,1573063102953604000,7,33,car,,30842.130859,27,,,
unit_3,1573063112976572000,7,33,car,,30842.130859,27,,,
unit_3,1573063122999460000,7,33,car,,30842.130859,27,,,
unit_3,1573063133023360000,7,33,car,,30842.130859,27,,,
unit_3,1573063143046860000,7,33,car,,30842.130859,27,,,
unit_3,1573063153070204000,7,33,car,,30360.529297,27,,,
unit_3,1573063163093136000,7,33,car,,30360.529297,27,,,
unit_3,1573063173116004000,7,33,car,,30842.130859,27,,,
unit_3,1573063183138924000,7,33,car,,30842.130859,27,,,
unit_3,1573063193161844000,7,33,car,,30360.529297,27,,,
unit_3,1573063203184732000,7,33,car,,30842.130859,27,,,
unit_3,1573063213207364000,7,33,car,,30360.529297,27,,,
unit_3,1573063223231580000,7,33,car,,30842.130859,27,,,
unit_3,1573063233254556000,7,33,car,,30360.529297,27,,,
unit_3,1573063243278428000,7,33,car,,30842.130859,27,,,
unit_3,1573063253301384000,7,33,car,,30842.130859,27,,,
unit_3,1573063263324352000,7,33,car,,30360.529297,27,,,
unit_3,1573063273347736000,7,33,car,,30842.130859,27,,,
unit_3,1573063283370128000,7,33,car,,30842.130859,27,,,
unit_3,1573063293392120000,7,33,car,,30842.130859,27,,,
unit_3,1573063303414016000,7,33,car,,30360.529297,27,,,
unit_3,1573063313436356000,7,33,car,,30842.130859,27,,,
unit_3,1573063323458236000,7,33,car,,30360.529297,27,,,
unit_3,1573063333480584000,7,33,car,,29878.439453,27,,,
unit_3,1573063343504488000,7,33,car,,30842.130859,27,,,
unit_3,1573063353528452000,7,33,car,,30842.130859,27,,,
unit_3,1573063363551384000,7,33,car,,30842.130859,27,,,
unit_3,1573063373574324000,7,33,car,,30360.529297,27,,,
unit_3,1573063383597268000,7,33,car,,30360.529297,27,,,
unit_3,1573063393621120000,7,33,car,,30842.130859,27,,,
unit_3,1573063403643024000,7,33,car,,30360.529297,27,,,
unit_3,1573063413665548000,7,33,car,,29878.439453,27,,,
unit_3,1573063423687456000,7,33,car,,30842.130859,27,,,
unit_3,1573063433710716000,7,33,car,,30842.130859,27,,,
unit_3,1573063443734624000,7,33,car,,30360.529297,27,,,
unit_3,1573063453757572000,7,33,car,,30360.529297,27,,,
unit_3,1573063463780588000,7,33,car,,30360.529297,27,,,
unit_3,1573063473804420000,7,33,car,,30842.130859,27,,,
unit_3,1573063483828316000,7,33,car,,30842.130859,27,,,
unit_3,1573063493852284000,7,33,car,,30360.529297,27,,,
unit_3,1573063503875904000,7,33,car,,30842.130859,27,,,
unit_3,1573063513899156000,7,33,car,,30842.130859,27,,,
unit_3,1573063523922080000,7,33,car,,30842.130859,27,,,
unit_3,1573063533944936000,7,33,car,,30842.130859,27,,,
unit_3,1573063543966884000,7,33,car,,30360.529297,27,,,
unit_3,1573063553988764000,7,33,car,,30360.529297,27,,,
unit_3,1573063564011652000,7,33,car,,30360.529297,27,,,
unit_3,1573063574034592000,7,33,car,,30842.130859,27,,,
unit_3,1573063584057480000,7,33,car,,30842.130859,27,,,
unit_3,1573063594080392000,7,33,car,,30842.130859,27,,,
unit_3,1573063604103396000,7,33,car,,30842.130859,27,,,
unit_3,1573063614126248000,7,33,car,,30842.130859,27,,,
unit_3,1573063624150140000,7,33,car,,30360.529297,27,,,
unit_3,1573063634173068000,7,33,car,,30842.130859,27,,,
unit_3,1573063644195948000,7,33,car,,30360.529297,27,,,
unit_3,1573063654217888000,7,33,car,,30842.130859,27,,,
unit_3,1573063664240744000,7,33,car,,30360.529297,27,,,
unit_3,1573063674263668000,7,33,car,,30842.130859,27,,,
unit_3,1573063684286612000,7,33,car,,30360.529297,27,,,
unit_3,1573063694310076000,7,33,car,,30360.529297,27,,,
unit_3,1573063704333444000,7,33,car,,30842.130859,27,,,
unit_3,1573063714356460000,7,33,car,,30842.130859,27,,,
unit_3,1573063724379340000,7,33,car,,30360.529297,27,,,
unit_3,1573063734402244000,7,33,car,,30842.130859,27,,,
unit_3,1573063744425144000,7,33,car,,30842.130859,27,,,
unit_3,1573063754447092000,7,33,car,,30842.130859,27,,,
unit_3,1573063764468964000,7,33,car,,30842.130859,27,,,
unit_3,1573063774490808000,7,33,car,,29878.439453,27,,,
unit_3,1573063784513720000,7,33,car,,30842.130859,27,,,
unit_3,1573063794537576000,7,33,car,,30842.130859,27,,,
unit_3,1573063804560532000,7,33,car,,30842.130859,27,,,
unit_3,1573063814583536000,7,33,car,,30360.529297,27,,,
unit_3,1573063824606396000,7,33,car,,30842.130859,27,,,
unit_3,1573063834629368000,7,33,car,,29878.439453,27,,,
unit_3,1573063844652204000,7,33,car,,30360.529297,27,,,
unit_3,1573063854675168000,7,33,car,,30842.130859,27,,,
unit_3,1573063864697632000,7,33,car,,30842.130859,27,,,
unit_3,1573063874719972000,7,33,car,,30360.529297,27,,,
unit_3,1573063884741820000,7,33,car,,30360.529297,27,,,
unit_3,1573063894765376000,7,33,car,,30842.130859,27,,,
unit_3,1573063904788704000,7,33,car,,30360.529297,27,,,
unit_3,1573063914811528000,7,33,car,,30842.130859,27,,,
unit_3,1573063924834552000,7,33,car,,30360.529297,27,,,
unit_3,1573063934857472000,7,33,car,,30842.130859,27,,,
unit_3,1573063944880360000,7,33,car,,30842.130859,27,,,
unit_3,1573063954903224000,7,33,car,,30842.130859,27,,,
unit_3,1573063964926200000,7,33,car,,30360.529297,27,,,
unit_3,1573063974948024000,7,33,car,,30842.130859,27,,,
unit_3,1573063984970872000,7,33,car,,29396.039062,27,,,
unit_3,1573063994992788000,7,33,car,,30842.130859,27,,,
unit_3,1573064005014724000,7,33,car,,30842.130859,27,,,
unit_3,1573064015038580000,7,33,car,,30842.130859,27,,,
unit_3,1573064025062180000,7,33,car,,30360.529297,27,,,
unit_3,1573064035086452000,7,33,car,,30842.130859,27,,,
unit_3,1573064045110372000,7,33,car,,30360.529297,27,,,
unit_3,1573064055133324000,7,33,car,,29878.439453,27,,,
unit_3,1573064065157212000,7,33,car,,30842.130859,27,,,
unit_3,1573064075181164000,7,33,car,,30360.529297,27,,,
unit_3,1573064085205084000,7,33,car,,30842.130859,27,,,
unit_3,1573064095227020000,7,33,car,,29878.439453,27,,,
unit_3,1573064105249020000,7,33,car,,30842.130859,27,,,
unit_3,1573064115271468000,7,33,car,,30842.130859,27,,,
unit_3,1573064125293720000,7,33,car,,30360.529297,27,,,
unit_3,1573064135316700000,7,33,car,,30842.130859,27,,,
unit_3,1573064145339632000,7,33,car,,30360.529297,27,,,
unit_3,1573064155362488000,7,33,car,,30360.529297,27,,,
unit_3,1573064165385404000,7,33,car,,30842.130859,27,,,
unit_3,1573064175409264000,7,33,car,,30842.130859,27,,,
unit_3,1573064185433208000,7,33,car,,30360.529297,27,,,
unit_3,1573064195456132000,7,33,car,,30360.529297,27,,,
unit_3,1573064205479076000,7,33,car,,30842.130859,27,,,
unit_3,1573064215501924000,7,33,car,,30360.529297,27,,,
unit_3,1573064225524408000,7,33,car,,30842.130859,27,,,
unit_3,1573064235546300000,7,33,car,,30360.529297,27,,,
unit_3,1573064245568724000,7,33,car,,30360.529297,27,,,
unit_3,1573064255591636000,7,33,car,,30842.130859,27,,,
unit_3,1573064265615460000,7,33,car,,30360.529297,27,,,
unit_3,1573064275639428000,7,33,car,,30360.529297,27,,,
unit_3,1573064285663348000,7,33,car,,30842.130859,27,,,
unit_3,1573064295686324000,7,33,car,,30842.130859,27,,,
unit_3,1573064305710196000,7,33,car,,30360.529297,27,,,
unit_3,1573064315733144000,7,33,car,,30360.529297,27,,,
unit_3,1573064325756008000,7,33,car,,30360.529297,27,,,
unit_3,1573064335778916000,7,33,car,,30842.130859,27,,,
unit_3,1573064345801412000,7,33,car,,30842.130859,27,,,
unit_3,1573064355823340000,7,33,car,,30842.130859,27,,,
unit_3,1573064365846636000,7,33,car,,30842.130859,27,,,
unit_3,1573064375869584000,7,33,car,,30842.130859,27,,,
unit_3,1573064385893472000,7,33,car,,30842.130859,27,,,
unit_3,1573064395916532000,7,33,car,,30842.130859,27,,,
unit_3,1573064405940316000,7,33,car,,29878.439453,27,,,
unit_3,1573064415964292000,7,33,car,,30360.529297,27,,,
unit_3,1573064425988204000,7,33,car,,30842.130859,27,,,
unit_3,1573064436012156000,7,33,car,,30360.529297,27,,,
unit_3,1573064446036076000,7,33,car,,30360.529297,27,,,
unit_3,1573064456058976000,7,33,car,,30842.130859,27,,,
unit_3,1573064466080996000,7,33,car,,30842.130859,27,,,
unit_3,1573064476103472000,7,33,car,,30842.130859,27,,,
unit_3,1573064486126704000,7,33,car,,30360.529297,27,,,
